offer_url,sku_from_meta,Variant,PriceIncVAT,Sku2
https://www.pipekit.co.uk/products/gf-signet-level-sensor-4-to-20ma-output-0-50psi-union?variant=50387290292553,159001483,,"£1,835.06",159001483
https://www.pipekit.co.uk/products/gf-signet-u-s-lvl-sensor-15m-pp-flg-dn125?variant=50387290521929,159300094,,"£1,856.12",159300094
https://www.pipekit.co.uk/products/gf-signet-u-s-lvl-sensor-15m-pp-body-relay-hart-flg-dn125?variant=50387290620233,159300095,,"£2,153.03",159300095
https://www.pipekit.co.uk/products/gf-signet-multi-input-cont-output-mod-2-active-loop-outs?variant=50387288949065,159000884,,£949.08,159000884
https://www.pipekit.co.uk/products/gf-signet-u-s-lvl-sensor-15m-pvdf-body-relay-hart-flg-dn125?variant=50387291504969,159300106,,"£2,241.11",159300106
https://www.pipekit.co.uk/products/gf-signet-u-s-lvl-sensor-4m-pp-body-relay-hart-1-1-2-npt?variant=50387290718537,159300121,,"£1,741.15",159300121
https://www.pipekit.co.uk/products/gf-signet-4-20ma-to-s3l-signal-converter-2-inputs?variant=50387289080137,159000967,,£853.64,159000967
https://www.pipekit.co.uk/products/gf-signet-u-s-lvl-sensor-4m-pp-1-1-2-bsp?variant=50387290325321,159300090,,"£1,442.35",159300090
https://www.pipekit.co.uk/products/gf-signet-u-s-lvl-sensor-4m-pvdf-1-1-2-bsp?variant=50387291210057,159300101,,"£1,528.56",159300101
https://www.pipekit.co.uk/products/gf-signet-swing-fork-69mm-st-st-3-wire-pnp-npn-din-conn-bsp?variant=50387293667657,159300200,,£427.01,159300200
https://www.pipekit.co.uk/products/gf-signet-swing-fork-69mm-st-st-3-wire-pnp-npn-cable-bsp?variant=50387293700425,159300201,,£493.42,159300201
https://www.pipekit.co.uk/products/gf-signet-u-s-lvl-sensor-15m-pvdf-flg-dn125?variant=50387291406665,159300105,,"£1,942.27",159300105
https://www.pipekit.co.uk/products/gf-signet-swing-fork-125mm-st-st-2-wire-ac-cable-bsp-atex?variant=50387295437129,159300213,,"£1,034.30",159300213
https://www.pipekit.co.uk/products/gf-signet-swing-fork-125mm-st-st-3-wire-pnp-npn-cable-bsp?variant=50387293798729,159300203,,£531.40,159300203
https://www.pipekit.co.uk/products/gf-signet-swing-fork-125mm-st-st-2-wire-ac-din-conn-bsp-atex?variant=50387295338825,159300212,,£977.39,159300212
https://www.pipekit.co.uk/products/gf-signet-swing-fork-69mm-st-st-2-wire-ac-din-conn-bsp-atex?variant=50387293962569,159300210,,£929.93,159300210
https://www.pipekit.co.uk/products/gf-signet-swing-fork-69mm-st-st-3-wire-pnp-npn-din-conn-npt?variant=50387295469897,159300220,,£427.01,159300220
https://www.pipekit.co.uk/products/gf-signet-swing-fork-125mm-st-st-2-wire-ac-din-conn-npt-atex?variant=50387298091337,159300232,,£977.39,159300232
https://www.pipekit.co.uk/products/gf-signet-swing-fork-125mm-st-st-3-wire-pnp-npn-cable-npt?variant=50387297960265,159300223,,£531.40,159300223
https://www.pipekit.co.uk/products/gf-signet-swing-fork-69mm-st-st-2-wire-ac-cable-npt-atex?variant=50387298025801,159300231,,£996.38,159300231
https://www.pipekit.co.uk/products/gf-signet-swing-fork-69mm-st-st-3-wire-pnp-npn-cable-npt?variant=50387295961417,159300221,,£493.42,159300221
https://www.pipekit.co.uk/products/gf-signet-swing-forks-69mm-st-st-pbt-1-spdt-relay-bsp?variant=50387298320713,159300240,,£740.20,159300240
https://www.pipekit.co.uk/products/gf-signet-swing-fork-125mm-st-st-3-wire-pnp-npn-din-conn-npt?variant=50387297927497,159300222,,£464.98,159300222
https://www.pipekit.co.uk/products/gf-signet-swing-forks-125mm-st-st-pbt-1-spdt-relay-npt?variant=50387298681161,159300243,,£759.16,159300243
https://www.pipekit.co.uk/products/gf-signet-swing-fork-125mm-st-st-2-wire-ac-cable-npt-atex?variant=50387298189641,159300233,,"£1,034.30",159300233
https://www.pipekit.co.uk/products/gf-signet-swing-forks-69mm-st-st-pbt-1-spdt-relay-npt?variant=50387298419017,159300242,,£740.20,159300242
https://www.pipekit.co.uk/products/gf-signet-swing-forks-125mm-st-st-pbt-1-spdt-relay-bsp?variant=50387298353481,159300241,,£759.16,159300241
https://www.pipekit.co.uk/products/gf-signet-multipoint-switch-st-st-electrode-1-5-m?variant=50387299008841,159300255,,£39.84,159300255
https://www.pipekit.co.uk/products/gf-signet-multipoint-switch-st-st-electrode-1-0-m?variant=50387298877769,159300254,,£32.27,159300254
https://www.pipekit.co.uk/products/gf-signet-swing-fork-125mm-st-st-3-wire-pnp-npn-din-conn-bsp?variant=50387293733193,159300202,,£464.98,159300202
https://www.pipekit.co.uk/products/gf-signet-swing-fork-69mm-st-st-2-wire-ac-din-conn-npt-atex?variant=50387297993033,159300230,,£929.93,159300230
https://www.pipekit.co.uk/products/gf-signet-multipoint-cond-lvl-cont-switch-1-spdt-relay?variant=50387299139913,159300258,,£227.75,159300258
https://www.pipekit.co.uk/products/gf-signet-multipoint-switch-st-st-electrode-0-5-m?variant=50387298845001,159300253,,£18.95,159300253
https://www.pipekit.co.uk/products/gf-signet-float-switch-pp-cable-pvc-20m-micro-switch-no-nc?variant=50387300352329,159300282,,£117.67,159300282
https://www.pipekit.co.uk/products/gf-signet-multipoint-cond-lvl-cont-switch-2-spdt-relays?variant=50387299205449,159300259,,£284.69,159300259
https://www.pipekit.co.uk/products/gf-signet-float-switch-pp-cable-pvc-10m-micro-switch-no-nc?variant=50387300254025,159300281,,£75.90,159300281
https://www.pipekit.co.uk/products/gf-signet-multipoint-switch-probe-sep-for-cond-lvl-switch?variant=50387299074377,159300257,,£3.79,159300257
https://www.pipekit.co.uk/products/gf-signet-float-switch-pp-cable-pvc-5m-micro-switch-no-nc?variant=50387300221257,159300280,,£56.94,159300280
https://www.pipekit.co.uk/products/gf-signet-ph-orp-in-line-sensor-electronics?variant=50387300417865,159000745,,"£1,110.23",159000745
https://www.pipekit.co.uk/products/gf-signet-swing-fork-69mm-st-st-2-wire-ac-cable-bsp-atex?variant=50387294126409,159300211,,£996.38,159300211
https://www.pipekit.co.uk/products/gf-signet-ph-and-orp-electrode-flat-ph-1k-dryloc-iso?variant=50387302842697,159001775,,£774.05,159001775
https://www.pipekit.co.uk/products/gf-signet-ph-and-orp-electrode-flat-ph-hf-res-1k-dryloc-npt?variant=50387302908233,159001776,,£866.12,159001776
https://www.pipekit.co.uk/products/gf-signet-ph-and-orp-electrode-flat-ph-1k-dryloc-npt?variant=50387302744393,159001774,,£774.05,159001774
https://www.pipekit.co.uk/products/gf-signet-ph-and-orp-electrode-flat-orp-10k-dryloc-npt?variant=50387303006537,159001782,,£821.08,159001782
https://www.pipekit.co.uk/products/gf-signet-ph-orp-in-line-sensor-electronics-s3l-output?variant=50387300385097,159000744,,"£1,009.22",159000744
https://www.pipekit.co.uk/products/gf-signet-ph-and-orp-electrode-flat-orp-10k-dryloc-iso?variant=50387303039305,159001783,,£821.08,159001783
https://www.pipekit.co.uk/products/gf-signet-ph-and-orp-electrode-bulb-ph-1k-dryloc-npt?variant=50387303104841,159001778,,£728.95,159001778
https://www.pipekit.co.uk/products/gf-signet-ph-and-orp-electrode-bulb-ph-hf-res-1k-dryloc-npt?variant=50387303498057,159001780,,£866.12,159001780
https://www.pipekit.co.uk/products/gf-signet-ph-and-orp-electrode-bulb-ph-1k-dryloc-iso?variant=50387303399753,159001779,,£728.95,159001779
https://www.pipekit.co.uk/products/gf-signet-ph-electrode-wet-tap-installation-glass-pt1000?variant=50387303760201,159000834,,£811.28,159000834
https://www.pipekit.co.uk/products/gf-signet-ph-and-orp-electrode-bulb-ph-hf-res-1k-dryloc-iso?variant=50387303694665,159001781,,£866.12,159001781
https://www.pipekit.co.uk/products/gf-signet-ph-buffer-kit-1-each-4-7-10-powder-form?variant=50387305398601,198864403,,£20.83,198864403
https://www.pipekit.co.uk/products/gf-signet-ph-electrode-wet-tap-installation-plastic-pt1000?variant=50387303825737,159001390,,£820.40,159001390
https://www.pipekit.co.uk/products/gf-signet-ph-and-orp-electrode-flat-ph-hf-res-1k-dryloc-iso?variant=50387302973769,159001777,,£866.12,159001777
https://www.pipekit.co.uk/products/gf-signet-ph-electrode-wet-tap-installation-plastic-3k-balco?variant=50387303891273,159001384,,£820.40,159001384
https://www.pipekit.co.uk/products/gf-signet-ph-electrode-wet-tap-installation-glass-3k-balco?variant=50387303792969,159001383,,£820.40,159001383
https://www.pipekit.co.uk/products/gf-signet-ph-10-buffer-solution-1-pt-473-ml?variant=50387305333065,159001583,,£44.78,159001583
https://www.pipekit.co.uk/products/gf-signet-ph-4-buffer-solution-1-pt-473-ml?variant=50387305234761,159001581,,£44.78,159001581
https://www.pipekit.co.uk/products/gf-signet-ph-buffer-kit-1-each-4-7-10-powder-form-3?variant=50387305529673,159001597,,"£5,487.68",159001597
https://www.pipekit.co.uk/products/gf-signet-ph-buffer-kit-1-each-4-7-10-powder-form-8?variant=50387306021193,159001585,,£776.28,159001585
https://www.pipekit.co.uk/products/gf-signet-ph-buffer-kit-1-each-4-7-10-powder-form-1?variant=50387305431369,159001605,,£154.62,159001605
https://www.pipekit.co.uk/products/gf-signet-ph-buffer-kit-1-each-4-7-10-powder-form-2?variant=50387305464137,159001596,,"£4,818.46",159001596
https://www.pipekit.co.uk/products/gf-signet-ph-buffer-kit-1-each-4-7-10-powder-form-7?variant=50387305988425,159001601,,"£7,629.19",159001601
https://www.pipekit.co.uk/products/gf-signet-ph-7-buffer-solution-1-pt-473-ml?variant=50387305267529,159001582,,£44.78,159001582
https://www.pipekit.co.uk/products/gf-signet-ph-buffer-kit-1-each-4-7-10-powder-form-4?variant=50387305660745,159001598,,"£5,621.48",159001598
https://www.pipekit.co.uk/products/gf-signet-ph-buffer-kit-1-each-4-7-10-powder-form-5?variant=50387305693513,159001599,,"£6,290.70",159001599
https://www.pipekit.co.uk/products/gf-signet-ph-buffer-kit-1-each-4-7-10-powder-form-9?variant=50387306053961,159001586,,£776.28,159001586
https://www.pipekit.co.uk/products/astore-pvc-full-face-plain-drilled-flange?variant=50631436108105,RFF40200,"1""",£5.52,RFF40320
https://www.pipekit.co.uk/products/astore-pvc-full-face-plain-drilled-flange?variant=50631436271945,RFF40200,"4"" (4 Hole)",£19.96,RFF41100
https://www.pipekit.co.uk/products/astore-pvc-full-face-plain-drilled-flange?variant=50631436042569,RFF40200,"1/2""",£4.31,RFF40200
https://www.pipekit.co.uk/products/astore-pvc-full-face-plain-drilled-flange?variant=50631436239177,RFF40200,"3""",£15.55,RFF40900
https://www.pipekit.co.uk/products/astore-pvc-full-face-plain-drilled-flange?variant=50631436206409,RFF40200,"2""",£10.14,RFF40630
https://www.pipekit.co.uk/products/astore-pvc-full-face-plain-drilled-flange?variant=50631436075337,RFF40200,"3/4""",£4.39,RFF40250
https://www.pipekit.co.uk/products/astore-pvc-full-face-plain-drilled-flange?variant=50631436173641,RFF40200,"1 1/2""",£9.16,RFF40500
https://www.pipekit.co.uk/products/astore-pvc-full-face-plain-drilled-flange?variant=50631436304713,RFF40200,"4"" (8 Hole)",£24.71,RFF4110E
https://www.pipekit.co.uk/products/astore-pvc-dbl-union-non-return-valve-threaded-epdm-1-3?variant=50819019866441,T2300200,"1/2""",£45.23,T2300200
https://www.pipekit.co.uk/products/astore-pvc-dbl-union-non-return-valve-threaded-epdm-1-3?variant=50819019899209,T2300200,"3/4""",£45.23,T2300250
https://www.pipekit.co.uk/products/astore-pvc-dbl-union-non-return-valve-threaded-epdm-1-3?variant=50819019964745,T2300200,"1 1/4""",£45.23,T2300400
https://www.pipekit.co.uk/products/astore-pvc-dbl-union-non-return-valve-threaded-epdm-1-3?variant=50819020030281,T2300200,"2""",£45.23,T2300630
https://www.pipekit.co.uk/products/astore-pvc-dbl-union-non-return-valve-threaded-epdm-1-3?variant=50819019931977,T2300200,"1""",£45.23,T2300320
https://www.pipekit.co.uk/products/astore-pvc-dbl-union-non-return-valve-threaded-epdm-1-3?variant=50819019997513,T2300200,"1 1/2""",£45.23,T2300500
https://www.pipekit.co.uk/products/tp-pvc-u-solvent-cement-500g?variant=50387307331913,PVCCEM500,,£37.86,PVCCEM500
https://www.pipekit.co.uk/products/gf-signet-ph-buffer-kit-1-each-4-7-10-powder-form-6?variant=50387305890121,159001600,,"£4,227.68",159001600
https://www.pipekit.co.uk/products/tp-cleaning-fluid-500g?variant=50387307364681,SOLCLR500,,£17.93,SOLCLR500
https://www.pipekit.co.uk/products/pp-female-lever-coupling-npt-1-2?variant=50811543224649,D12/34-PP-NPT-1,"1/2""",£8.83,D12/34-PP-NPT-1
https://www.pipekit.co.uk/products/pp-female-lever-coupling-npt-1-2?variant=50811543257417,D12/34-PP-NPT-1,"3/4""",£6.64,D34-PP-NPT
https://www.pipekit.co.uk/products/pp-female-lever-coupling-npt-1-2?variant=50811543322953,D12/34-PP-NPT-1,"1 1/4""",£7.82,D114-PP-NPT
https://www.pipekit.co.uk/products/pp-female-lever-coupling-npt-1-2?variant=50811543290185,D12/34-PP-NPT-1,"1""",£8.76,D1-PP-NPT
https://www.pipekit.co.uk/products/pp-female-lever-coupling-npt-1-2?variant=50811543355721,D12/34-PP-NPT-1,"1 1/2""",£13.87,D112-PP-NPT
https://www.pipekit.co.uk/products/pp-female-lever-coupling-npt-1-2?variant=50811543421257,D12/34-PP-NPT-1,"3""",£21.60,D3-PP-NPT
https://www.pipekit.co.uk/products/pp-female-lever-coupling-bspp-1-2?variant=50817212285257,D12-PP,"1""",£6.62,D1-PP
https://www.pipekit.co.uk/products/pp-female-lever-coupling-npt-1-2?variant=50811543388489,D12/34-PP-NPT-1,"2""",£16.54,D2-PP-NPT
https://www.pipekit.co.uk/products/pp-female-lever-coupling-bspp-1-2?variant=50817212219721,D12-PP,"1/2""",£8.83,D12-PP
https://www.pipekit.co.uk/products/pp-female-lever-coupling-npt-1-2?variant=50811543454025,D12/34-PP-NPT-1,"4""",£46.10,D4-PP-NPT
https://www.pipekit.co.uk/products/pp-female-lever-coupling-bspp-1-2?variant=50817212252489,D12-PP,"3/4""",£6.64,D34-PP
https://www.pipekit.co.uk/products/pp-female-lever-coupling-bspp-1-2?variant=50817212318025,D12-PP,"1 1/4""",£11.14,D114-PP
https://www.pipekit.co.uk/products/pp-female-lever-coupling-bspp-1-2?variant=50817212350793,D12-PP,"1 1/2""",£10.73,D112-PP
https://www.pipekit.co.uk/products/astore-pvc-full-face-plain-drilled-flange?variant=50631436140873,RFF40200,"1 1/4""",£5.59,RFF40400
https://www.pipekit.co.uk/products/pp-female-lever-coupling-bspp-1-2?variant=50817212416329,D12-PP,"3""",£15.54,D3-PP
https://www.pipekit.co.uk/products/pp-female-lever-coupling-bspp-1-2?variant=50817212383561,D12-PP,"2""",£13.55,D2-PP
https://www.pipekit.co.uk/products/pp-female-lever-coupling-bspp-1-2?variant=50817212449097,D12-PP,"4""",£24.41,D4-PP
https://www.pipekit.co.uk/products/astore-pvc-non-return-spring-valve-bsp-40mm?variant=50387307987273,M2300400,,£41.33,M2300400
https://www.pipekit.co.uk/products/panel-mnting-bracket-rear-gauge-only-for-ftpg63-63mm?variant=50387324404041,G63-PM,,£2.99,G63-PM
https://www.pipekit.co.uk/products/nickle-plated-brass-m-i-bspt-x-hose-tail-3-8mm-x-12mm?variant=50387332759881,3040-12-3/8,,£2.10,3040-12-3/8
https://www.pipekit.co.uk/products/nickle-plated-brass-m-i-bspp-x-hose-tail-m5-x-4-5mm?variant=50387338559817,3045-4.5-M5,,£0.89,3045-4.5-M5
https://www.pipekit.co.uk/products/flexible-pvc-water-hose-100-metre-12-5mm?variant=50387365921097,GH12-100,,£108.90,GH12-100
https://www.pipekit.co.uk/products/transparent-pvc-reinforced-braided-hose-30m-coil-8mm?variant=50387350913353,RPVC516,,£26.96,RPVC516
https://www.pipekit.co.uk/products/transparent-pvc-reinforced-braided-hose-30m-coil-5mm?variant=50387350552905,RPVC316,,£19.85,RPVC316
https://www.pipekit.co.uk/products/crystal-pvc-high-pressure-braided-hose-100-metre-6-3mm?variant=50387353928009,CHPBH14,,£100.48,CHPBH14
https://www.pipekit.co.uk/products/heavy-duty-4-layer-argricultral-water-hose-50-metre-12-5mm?variant=50387365658953,HDAWH12,,£67.75,HDAWH12
https://www.pipekit.co.uk/products/heavy-duty-4-layer-argricultral-water-hose-50-metre-19mm?variant=50387365691721,HDAWH34,,£100.30,HDAWH34
https://www.pipekit.co.uk/products/back-rubber-gauge-protector-open-63mm?variant=50387330105673,G63-OB,,£11.26,G63-OB
https://www.pipekit.co.uk/products/garden-hose-100-metre-12-5mm?variant=50387366576457,TRICO12-100M,,£400.10,TRICO12-100M
https://www.pipekit.co.uk/products/flexible-pvc-water-hose-50-metre-19mm?variant=50387366248777,GH19-50,,£93.84,GH19-50
https://www.pipekit.co.uk/products/flexible-pvc-water-hose-100-metre-19mm?variant=50387366183241,GH19-100,,£203.12,GH19-100
https://www.pipekit.co.uk/products/flexible-pvc-water-hose-25-metre-19mm?variant=50387366150473,GH19,,£46.97,GH19
https://www.pipekit.co.uk/products/flexible-pvc-water-hose-100-metre-25mm?variant=50387366314313,GH25-100,,£301.14,GH25-100
https://www.pipekit.co.uk/products/flexible-pvc-water-hose-25-metre-25mm?variant=50387366281545,GH25,,£69.55,GH25
https://www.pipekit.co.uk/products/garden-hose-25-metre-12-5mm?variant=50387366543689,TRICO12,,£100.03,TRICO12
https://www.pipekit.co.uk/products/garden-hose-100-metre-19mm?variant=50387366641993,TRICO19-100,,£683.56,TRICO19-100
https://www.pipekit.co.uk/products/garden-hose-25-metre-19mm?variant=50387366609225,TRICO19,,£170.90,TRICO19
https://www.pipekit.co.uk/products/flexible-pvc-water-hose-50-metre-25mm?variant=50387366379849,GH25-50,,£139.10,GH25-50
https://www.pipekit.co.uk/products/garden-hose-100-metre-25mm?variant=50387366740297,TRICO25-100,,"£1,092.08",TRICO25-100
https://www.pipekit.co.uk/products/garden-hose-25-metre-25mm?variant=50387366674761,TRICO25,,£273.02,TRICO25
https://www.pipekit.co.uk/products/jg-push-in-equal-straight-connector-3mm?variant=50387379093833,LM0403E,,£2.34,LM0403E
https://www.pipekit.co.uk/products/jg-push-in-tube-insert-for-use-with-pu-tube-4mm?variant=50387380339017,LMTS04,,£0.70,LMTS04
https://www.pipekit.co.uk/products/nylon-polyurethane-tube-cutter-3mm-to-16mm?variant=50387399573833,KTC-1,,£1.93,KTC-1
https://www.pipekit.co.uk/products/boss-white-pipe-jointing-compound-400gm?variant=50387399541065,MIBOSSW400,,£10.94,MIBOSSW400
https://www.pipekit.co.uk/products/floplast-black-pp-wp11-90-degree-bend-40mm?variant=50387414024521,245314,,£1.12,245314
https://www.pipekit.co.uk/products/durapipe-pp-dialock-diaphragm-valve-spigot-ends-epdm-75mm?variant=50387413729609,H0DVN312,,£761.12,H0DVN312
https://www.pipekit.co.uk/products/floplast-black-pp-wp38-reducer-40mm-x-32mm?variant=50387413893449,245304,,£1.21,245304
https://www.pipekit.co.uk/products/durapipe-pp-dialock-diaphragm-valve-spigot-ends-fpm-75mm?variant=50387413762377,H0DVP312,,"£1,091.86",H0DVP312
https://www.pipekit.co.uk/products/boss-green-potable-water-pipe-jointing-compound-400gm?variant=50387399475529,MIBOSSG400,,£32.84,MIBOSSG400
https://www.pipekit.co.uk/products/floplast-black-pvc-u-sp82-pipe-clip-110mm?variant=50387414647113,278308,,£2.12,278308
https://www.pipekit.co.uk/products/floplast-black-pp-wp27-90-degree-conversion-bend-40mm?variant=50387414090057,245352,,£1.12,245352
https://www.pipekit.co.uk/products/floplast-black-pvc-u-sp320-weathering-slate-500-x-600mm?variant=50387414352201,278265,,£31.70,278265
https://www.pipekit.co.uk/products/flexible-pvc-water-hose-25-metre-12-5mm?variant=50387365724489,GH12,,£25.21,GH12
https://www.pipekit.co.uk/products/floplast-black-pvc-u-sp140-universal-pipe-conn-red-110mm?variant=50387414581577,278306,,£10.34,278306
https://www.pipekit.co.uk/products/floplast-black-pvc-u-sp83-socket-clip-110mm?variant=50387414745417,278309,,£2.12,278309
https://www.pipekit.co.uk/products/tefen-polypropylene-blue-reducing-connector-8mm?variant=50387413696841,PP4-8-6,,£2.83,PP4-8-6
https://www.pipekit.co.uk/products/floplast-black-pvc-u-sp105-double-socket-pipe-coupling-110mm?variant=50387414810953,278312,,£8.36,278312
