supplier,source_url,scraped_at,product
Drainage Central,https://www.drainagecentral.co.uk/50mm-Timesaver-Cast-Iron-Soil-Pipe-Coupling,2026-06-10T19:01:51.117933,"{'name': '50mm Timesaver Cast Iron Soil Pipe Coupling', 'description': '50mm Timesaver Cast Iron Soil Pipe Coupling\n&nbsp;\n\nSaint-Gobain PAM UK Cast Iron Timesaver Soil Pipe System is Available in a range of pipe diameters with an exstensive range of fittings and to suit any project.\n\nSaint-Gobain PAM UK are market leaders in the supply of Cast iron soil, drainage and rainwater systems.\n\nBenefits of Cast Iron\n\n\n\tNon-combustible fire rated A1\n\tExcellent acoustic properties\n\tMinimal expansion\n\tStrong and robust\n\tExcellent environmental properties\n\tMade from up to 99% recycled content\n\t100% recyclable\n\tLong life span\n\n\nTimesaver Soil Coating\n\n\n\t3m Pipes Internally lined with an ochre two-part epoxy coating\n\tExternally coated in a black acrylic paint.\n\tFittings and couplings, Internally and externally coated in a black waterbased paint\n\tThe Timesaver coating shall accept over-coating (Overpainting) with alkyd and water based paints normally used on metallic structures\n\nThe Cast Iron Soil Pipe Timesaver range include heritage push-fit couplings that turns a mechanical pipe system into a system with the traditional cast iron appearance.\n\nThe Timesaver heritage couplings have been accepted by recognised bodies for all grade listed properties ie. National Heritage, English etc. Its primer black coating makes it easy to overpaint for external soil stacks, and is the perfect solution for listed buildings and those situated in areas of conservation.\n\nPrestigious commercial buildings built in the 1970&rsquo;s to the mid 90&rsquo;s which are serviced by cast iron soil stacks, will most likely be Timesaver. If the building is to be refurbished and changes are required, the latest Timesaver range is best suited to connect to the original pipework.\n\nPlease Note: Timesaver soil fittings were traditionally supplied with a raised bead on the spigot ends, which over the years have been removed. The couplings can only be used on fittings without the bead.\n\nManufacturer: Saint-Gobain PAM UK\n\nProduct Code: 191691\n\nReturn to product list\n&amp;nbsp', 'brand': 'Timesaver Soil', 'mpn': '191691', 'gtin13': '191691', 'sku': '191691', 'image_urls': ['https://www.drainagecentral.co.uk/DrainageCentral/pamsaintgobain/timesaversoil/cast-iron-timesaver-gt01.jpg'], 'offer_url': 'https://www.drainagecentral.co.uk/50mm-Timesaver-Cast-Iron-Soil-Pipe-Coupling', 'price': '29.85', 'currency': 'GBP', 'availability': 'https://schema.org/InStock', 'price_valid_until': '2027-06-10'}"
Drainage Central,https://www.drainagecentral.co.uk/Cast-Aluminium-Hopper-Motif-Number-8---CNUM8,2026-06-10T19:01:51.504600,"{'name': 'Cast Aluminium Hopper Motif Number 8 - CNUM8', 'description': 'Aluminium Hopper Motif Number 8 CNUM8\n\nAluminium Hopper Motif Number 8 CNUM8 Available in a Plain Mill or Powder Coated Finish (Dimensions H=48, W=32, D=5).\n\nPlease note - allow 10 working days for delivery of Painted options. All aluminium gutters and fittings are specially ordered and are non-returnable. All PPC items are coated external face only.\n\nManufacturer: ARP\nProduct Code: CNUM8\n\nReturn to product list', 'brand': 'Colonnade', 'mpn': 'CNUM8', 'gtin13': 'CNUM8', 'sku': 'CNUM8', 'image_urls': ['https://www.drainagecentral.co.uk/DrainageCentral/arp2021/motifs/number-eight-hopper-motiff.jpg'], 'offer_url': 'https://www.drainagecentral.co.uk/Cast-Aluminium-Hopper-Motif-Number-8---CNUM8', 'price': '6.35', 'currency': 'GBP', 'availability': 'https://schema.org/InStock', 'price_valid_until': '2027-06-10'}"
Drainage Central,https://www.drainagecentral.co.uk/Cast-Aluminium-Hopper-Motif-Number-9---CNUM9,2026-06-10T19:01:52.373853,"{'name': 'Cast Aluminium Hopper Motif Number 9 - CNUM9', 'description': 'Aluminium Hopper Motif Number 9 CNUM9\n\nAluminium Hopper Motif Number 9 CNUM9 Available in a Plain Mill or Powder Coated Finish (Dimensions H=48, W=33, D=5).\n\nPlease note - allow 10 working days for delivery of Painted options. All aluminium gutters and fittings are specially ordered and are non-returnable. All PPC items are coated external face only.\n\nManufacturer: ARP\nProduct Code: CNUM9\n\nReturn to product list', 'brand': 'Colonnade', 'mpn': 'CNUM9', 'gtin13': 'CNUM9', 'sku': 'CNUM9', 'image_urls': ['https://www.drainagecentral.co.uk/DrainageCentral/arp2021/motifs/number-nine-hopper-motiff.jpg'], 'offer_url': 'https://www.drainagecentral.co.uk/Cast-Aluminium-Hopper-Motif-Number-9---CNUM9', 'price': '6.35', 'currency': 'GBP', 'availability': 'https://schema.org/InStock', 'price_valid_until': '2027-06-10'}"
Drainage Central,https://www.drainagecentral.co.uk/Cast-Aluminium-Hopper-Motif-Number-6---CNUM6,2026-06-10T19:01:53.159750,"{'name': 'Cast Aluminium Hopper Motif Number 6 - CNUM6', 'description': 'Aluminium Hopper Motif Number 6 CNUM6\n\nAluminium Hopper Motif Number 6 CNUM6 Available in a Plain Mill or Powder Coated Finish (Dimensions H=48, W=33, D=5).\n\nPlease note - allow 10 working days for delivery of Painted options. All aluminium gutters and fittings are specially ordered and are non-returnable. All PPC items are coated external face only.\n\nManufacturer: ARP\nProduct Code: CNUM6\n\nReturn to product list', 'brand': 'Colonnade', 'mpn': 'CNUM6', 'gtin13': 'CNUM6', 'sku': 'CNUM6', 'image_urls': ['https://www.drainagecentral.co.uk/DrainageCentral/arp2021/motifs/number-six-hopper-motiff.jpg'], 'offer_url': 'https://www.drainagecentral.co.uk/Cast-Aluminium-Hopper-Motif-Number-6---CNUM6', 'price': '6.35', 'currency': 'GBP', 'availability': 'https://schema.org/InStock', 'price_valid_until': '2027-06-10'}"
Drainage Central,https://www.drainagecentral.co.uk/Cast-Aluminium-Hopper-Motif-Number-7---CNUM7,2026-06-10T19:01:53.950386,"{'name': 'Cast Aluminium Hopper Motif Number 7 - CNUM7', 'description': 'Aluminium Hopper Motif Number 7 CNUM7\n\nAluminium Hopper Motif Number 7 CNUM7 Available in a Plain Mill or Powder Coated Finish (Dimensions H=50, W=27, D=5).\n\nPlease note - allow 10 working days for delivery of Painted options. All aluminium gutters and fittings are specially ordered and are non-returnable. All PPC items are coated external face only.\n\nManufacturer: ARP\nProduct Code: CNUM7\n\nReturn to product list', 'brand': 'Colonnade', 'mpn': 'CNUM7', 'gtin13': 'CNUM7', 'sku': 'CNUM7', 'image_urls': ['https://www.drainagecentral.co.uk/DrainageCentral/arp2021/motifs/number-seven-hopper-motiff.jpg'], 'offer_url': 'https://www.drainagecentral.co.uk/Cast-Aluminium-Hopper-Motif-Number-7---CNUM7', 'price': '6.35', 'currency': 'GBP', 'availability': 'https://schema.org/InStock', 'price_valid_until': '2027-06-10'}"
Drainage Central,https://www.drainagecentral.co.uk/Cast-Aluminium-Hopper-Motif-Number-5---CNUM5,2026-06-10T19:01:55.333136,"{'name': 'Cast Aluminium Hopper Motif Number 5 - CNUM5', 'description': 'Aluminium Hopper Motif Number 5 CNUM5\n\nAluminium Hopper Motif Number 5 CNUM5 Available in a Plain Mill or Powder Coated Finish (Dimensions H=49, W=29, D=5).\n\nPlease note - allow 10 working days for delivery of Painted options. All aluminium gutters and fittings are specially ordered and are non-returnable. All PPC items are coated external face only.\n\nManufacturer: ARP\nProduct Code: CNUM5\n\nReturn to product list', 'brand': 'Colonnade', 'mpn': 'CNUM5', 'gtin13': 'CNUM5', 'sku': 'CNUM5', 'image_urls': ['https://www.drainagecentral.co.uk/DrainageCentral/arp2021/motifs/number-five-hopper-motiff.jpg'], 'offer_url': 'https://www.drainagecentral.co.uk/Cast-Aluminium-Hopper-Motif-Number-5---CNUM5', 'price': '6.35', 'currency': 'GBP', 'availability': 'https://schema.org/InStock', 'price_valid_until': '2027-06-10'}"
Drainage Central,https://www.drainagecentral.co.uk/100mm-Timesaver-Cast-Iron-Double-Spigot-Soil-Pipe-x-3m,2026-06-10T19:01:56.186689,"{'name': '100mm Timesaver Cast Iron Double Spigot Soil Pipe x 3m', 'description': '100mm Timesaver Cast Iron Double Spigot Soil Pipe x 3m\r\n&nbsp;\r\n\r\nSaint-Gobain PAM UK Cast Iron Timesaver Soil Pipe System is Available in a range of pipe diameters with an exstensive range of fittings and to suit any project.\r\n\r\nSaint-Gobain PAM UK are market leaders in the supply of Cast iron soil, drainage and rainwater systems.\r\n\r\nBenefits of Cast Iron\r\n\r\n\r\n\tNon-combustible fire rated A1\r\n\tExcellent acoustic properties\r\n\tMinimal expansion\r\n\tStrong and robust\r\n\tExcellent environmental properties\r\n\tMade from up to 99% recycled content\r\n\t100% recyclable\r\n\tLong life span\r\n\r\n\r\nTimesaver Soil Coating\r\n\r\n\r\n\t3m Pipes Internally lined with an ochre two-part epoxy coating\r\n\tExternally coated in a black acrylic paint.\r\n\tFittings and couplings, Internally and externally coated in a black waterbased paint\r\n\tThe Timesaver coating shall accept over-coating (Overpainting) with alkyd and water based paints normally used on metallic structures\r\n\r\nThe Cast Iron Soil Pipe Timesaver range include heritage push-fit couplings that turns a mechanical pipe system into a system with the traditional cast iron appearance.\r\n\r\nThe Timesaver heritage couplings have been accepted by recognised bodies for all grade listed properties ie. National Heritage, English etc. Its primer black coating makes it easy to overpaint for external soil stacks, and is the perfect solution for listed buildings and those situated in areas of conservation.\r\n\r\nPrestigious commercial buildings built in the 1970&rsquo;s to the mid 90&rsquo;s which are serviced by cast iron soil stacks, will most likely be Timesaver. If the building is to be refurbished and changes are required, the latest Timesaver range is best suited to connect to the original pipework.\r\n\r\nPlease Note: Timesaver soil fittings were traditionally supplied with a raised bead on the spigot ends, which over the years have been removed. The couplings can only be used on fittings without the bead.\r\n\r\nManufacturer: Saint-Gobain PAM UK\r\n\r\nProduct Code: 156567\r\n\r\nReturn to product list\r\n&nbsp;', 'brand': 'Timesaver Soil', 'mpn': '156567', 'gtin13': '156567', 'sku': '156567', 'image_urls': ['https://www.drainagecentral.co.uk/DrainageCentral/pamsaintgobain/timesaversoil/cast-iron-timesaver-gt00-soil-pipe-new.jpg'], 'offer_url': 'https://www.drainagecentral.co.uk/100mm-Timesaver-Cast-Iron-Double-Spigot-Soil-Pipe-x-3m', 'price': '233.95', 'currency': 'GBP', 'availability': 'https://schema.org/InStock', 'price_valid_until': '2027-06-10'}"
Drainage Central,https://www.drainagecentral.co.uk/Cast-Aluminium-Hopper-Motif-Number-2---CNUM2,2026-06-10T19:01:56.923404,"{'name': 'Cast Aluminium Hopper Motif Number 2 - CNUM2', 'description': 'Aluminium Hopper Motif Number 2 CNUM2\n\nAluminium Hopper Motif Number 2 CNUM2 Available in a Plain Mill or Powder Coated Finish (Dimensions H=48, W=26, D=5).\n\nPlease note - allow 10 working days for delivery of Painted options. All aluminium gutters and fittings are specially ordered and are non-returnable. All PPC items are coated external face only.\n\nManufacturer: ARP\nProduct Code: CNUM2\n\nReturn to product list', 'brand': 'Colonnade', 'mpn': 'CNUM2', 'gtin13': 'CNUM2', 'sku': 'CNUM2', 'image_urls': ['https://www.drainagecentral.co.uk/DrainageCentral/arp2021/motifs/number-two-hopper-motiff.jpg'], 'offer_url': 'https://www.drainagecentral.co.uk/Cast-Aluminium-Hopper-Motif-Number-2---CNUM2', 'price': '6.35', 'currency': 'GBP', 'availability': 'https://schema.org/InStock', 'price_valid_until': '2027-06-10'}"
Drainage Central,https://www.drainagecentral.co.uk/Cast-Aluminium-Hopper-Motif-Number-1---CNUM1,2026-06-10T19:01:57.705518,"{'name': 'Cast Aluminium Hopper Motif Number 1 - CNUM1', 'description': 'Aluminium Hopper Motif Number 1 CNUM1\n\nAluminium Hopper Motif Number 1 CNUM1 Available in a Plain Mill or Powder Coated Finish (Dimensions H=48, W=16, D=5).\n\nPlease note - allow 10 working days for delivery of Painted options. All aluminium gutters and fittings are specially ordered and are non-returnable. All PPC items are coated external face only.\n\nManufacturer: ARP\nProduct Code: CNUM1\n\nReturn to product list', 'brand': 'Colonnade', 'mpn': 'CNUM1', 'gtin13': 'CNUM1', 'sku': 'CNUM1', 'image_urls': ['https://www.drainagecentral.co.uk/DrainageCentral/arp2021/motifs/number-one-hopper-motiff.jpg'], 'offer_url': 'https://www.drainagecentral.co.uk/Cast-Aluminium-Hopper-Motif-Number-1---CNUM1', 'price': '6.35', 'currency': 'GBP', 'availability': 'https://schema.org/InStock', 'price_valid_until': '2027-06-10'}"
Drainage Central,https://www.drainagecentral.co.uk/Cast-Aluminium-Hopper-Motif-Number-3---CNUM3,2026-06-10T19:01:58.504387,"{'name': 'Cast Aluminium Hopper Motif Number 3 - CNUM3', 'description': 'Aluminium Hopper Motif Number 3 CNUM3\n\nAluminium Hopper Motif Number 3 CNUM3 Available in a Plain Mill or Powder Coated Finish (Dimensions H=48, W=26, D=5).\n\nPlease note - allow 10 working days for delivery of Painted options. All aluminium gutters and fittings are specially ordered and are non-returnable. All PPC items are coated external face only.\n\nManufacturer: ARP\nProduct Code: CNUM3\n\nReturn to product list', 'brand': 'Colonnade', 'mpn': 'CNUM3', 'gtin13': 'CNUM3', 'sku': 'CNUM3', 'image_urls': ['https://www.drainagecentral.co.uk/DrainageCentral/arp2021/motifs/number-three-hopper-motiff.jpg'], 'offer_url': 'https://www.drainagecentral.co.uk/Cast-Aluminium-Hopper-Motif-Number-3---CNUM3', 'price': '6.35', 'currency': 'GBP', 'availability': 'https://schema.org/InStock', 'price_valid_until': '2027-06-10'}"
Drainage Central,https://www.drainagecentral.co.uk/Cast-Aluminium-Hopper-Motif-Letter-D---CNUMD,2026-06-10T19:01:59.217487,"{'name': 'Cast Aluminium Hopper Motif Letter D - CNUMD', 'description': 'Aluminium Hopper Motif Letter D CNUMD\n\nAluminium Hopper Motif Letter D CNUMD Available in a Plain Mill or Powder Coated Finish (Dimensions H=50, W=52, D=5).\n\nPlease note - allow 10 working days for delivery of Painted options. All aluminium gutters and fittings are specially ordered and are non-returnable. All PPC items are coated external face only.\n\nManufacturer: ARP\nProduct Code: CNUMD\n\nReturn to product list', 'brand': 'Colonnade', 'mpn': 'CNUMD', 'gtin13': 'CNUMD', 'sku': 'CNUMD', 'image_urls': ['https://www.drainagecentral.co.uk/DrainageCentral/arp2021/motifs/letter-d-hopper-motiff.jpg'], 'offer_url': 'https://www.drainagecentral.co.uk/Cast-Aluminium-Hopper-Motif-Letter-D---CNUMD', 'price': '6.35', 'currency': 'GBP', 'availability': 'https://schema.org/InStock', 'price_valid_until': '2027-06-10'}"
Drainage Central,https://www.drainagecentral.co.uk/Cast-Aluminium-Hopper-Motif-Number-0---CNUM0,2026-06-10T19:01:59.999939,"{'name': 'Cast Aluminium Hopper Motif Number 0 - CNUM0', 'description': 'Aluminium Hopper Motif Number 0 CNUM0\n\nAluminium Hopper Motif Number 0 CNUM0 Available in a Plain Mill or Powder Coated Finish (Dimensions H=48, W=33, D=5).\n\nPlease note - allow 10 working days for delivery of Painted options. All aluminium gutters and fittings are specially ordered and are non-returnable. All PPC items are coated external face only.\n\nManufacturer: ARP\nProduct Code: CNUM0\n\nReturn to product list', 'brand': 'Colonnade', 'mpn': 'CNUM0', 'gtin13': 'CNUM0', 'sku': 'CNUM0', 'image_urls': ['https://www.drainagecentral.co.uk/DrainageCentral/arp2021/motifs/number-zero-hopper-motiff.jpg'], 'offer_url': 'https://www.drainagecentral.co.uk/Cast-Aluminium-Hopper-Motif-Number-0---CNUM0', 'price': '6.35', 'currency': 'GBP', 'availability': 'https://schema.org/InStock', 'price_valid_until': '2027-06-10'}"
Drainage Central,https://www.drainagecentral.co.uk/Cast-Aluminium-Hopper-Motif-Number-4---CNUM4,2026-06-10T19:02:01.482608,"{'name': 'Cast Aluminium Hopper Motif Number 4 - CNUM4', 'description': 'Aluminium Hopper Motif Number 4 CNUM4\n\nAluminium Hopper Motif Number 4 CNUM4 Available in a Plain Mill or Powder Coated Finish (Dimensions H=52, W=33, D=5).\n\nPlease note - allow 10 working days for delivery of Painted options. All aluminium gutters and fittings are specially ordered and are non-returnable. All PPC items are coated external face only.\n\nManufacturer: ARP\nProduct Code: CNUM4\n\nReturn to product list', 'brand': 'Colonnade', 'mpn': 'CNUM4', 'gtin13': 'CNUM4', 'sku': 'CNUM4', 'image_urls': ['https://www.drainagecentral.co.uk/DrainageCentral/arp2021/motifs/number-four-hopper-motiff.jpg'], 'offer_url': 'https://www.drainagecentral.co.uk/Cast-Aluminium-Hopper-Motif-Number-4---CNUM4', 'price': '6.35', 'currency': 'GBP', 'availability': 'https://schema.org/InStock', 'price_valid_until': '2027-06-10'}"
Drainage Central,https://www.drainagecentral.co.uk/Cast-Aluminium-Hopper-Motif-Letter-A---CNUMA,2026-06-10T19:02:01.529503,"{'name': 'Cast Aluminium Hopper Motif Letter A - CNUMA', 'description': 'Aluminium Hopper Motif Letter A CNUMA\n\nAluminium Hopper Motif Letter A CNUMA Available in a Plain Mill or Powder Coated Finish (Dimensions H=50, W=52, D=5).\n\nPlease note - allow 10 working days for delivery of Painted options. All aluminium gutters and fittings are specially ordered and are non-returnable. All PPC items are coated external face only.\n\nManufacturer: ARP\nProduct Code: CNUMA\n\nReturn to product list', 'brand': 'Colonnade', 'mpn': 'CNUMA', 'gtin13': 'CNUMA', 'sku': 'CNUMA', 'image_urls': ['https://www.drainagecentral.co.uk/DrainageCentral/arp2021/motifs/letter-a-hopper-motiff.jpg'], 'offer_url': 'https://www.drainagecentral.co.uk/Cast-Aluminium-Hopper-Motif-Letter-A---CNUMA', 'price': '6.35', 'currency': 'GBP', 'availability': 'https://schema.org/InStock', 'price_valid_until': '2027-06-10'}"
Drainage Central,https://www.drainagecentral.co.uk/Cast-Aluminium-Hopper-Motif-Lions-Head-Large-150mm---CLHL,2026-06-10T19:02:01.731634,"{'name': 'Cast Aluminium Hopper Motif Lions Head Large (150mm) - CLHL', 'description': 'Aluminium Hopper Motif Lions Head Large (150mm) CLHL\n\nAluminium Hopper Motif Lions Head Large (150mm) CLHL Available in a Plain Mill or Powder Coated Finish (Dimensions H=150, W=123, D=86).\n\nPlease note - allow 10 working days for delivery of Painted options. All aluminium gutters and fittings are specially ordered and are non-returnable. All PPC items are coated external face only.\n\nManufacturer: ARP\nProduct Code: CLHL\n\nReturn to product list', 'brand': 'Colonnade', 'mpn': 'CLHL', 'gtin13': 'CLHL', 'sku': 'CLHL', 'image_urls': ['https://www.drainagecentral.co.uk/DrainageCentral/arp2021/motifs/lions-head-hopper-motiff.jpg'], 'offer_url': 'https://www.drainagecentral.co.uk/Cast-Aluminium-Hopper-Motif-Lions-Head-Large-150mm---CLHL', 'price': '35.79', 'currency': 'GBP', 'availability': 'https://schema.org/InStock', 'price_valid_until': '2027-06-10'}"
Drainage Central,https://www.drainagecentral.co.uk/Cast-Aluminium-Hopper-Motif-Lions-Head-Small-75mm---CLH,2026-06-10T19:02:03.002972,"{'name': 'Cast Aluminium Hopper Motif Lions Head Small (75mm) - CLH', 'description': 'Aluminium Hopper Motif Lions Head Small (75mm) CLH\n\nAluminium Hopper Motif Lions Head Small (75mm) CLH Available in a Plain Mill or Powder Coated Finish (Dimensions H=75, W=61, D=43).\n\nPlease note - allow 10 working days for delivery of Painted options. All aluminium gutters and fittings are specially ordered and are non-returnable. All PPC items are coated external face only.\n\nManufacturer: ARP\nProduct Code: CLH\n\nReturn to product list', 'brand': 'Colonnade', 'mpn': 'CLH', 'gtin13': 'CLH', 'sku': 'CLH', 'image_urls': ['https://www.drainagecentral.co.uk/DrainageCentral/arp2021/motifs/lions-head-hopper-motiff.jpg'], 'offer_url': 'https://www.drainagecentral.co.uk/Cast-Aluminium-Hopper-Motif-Lions-Head-Small-75mm---CLH', 'price': '26.59', 'currency': 'GBP', 'availability': 'https://schema.org/InStock', 'price_valid_until': '2027-06-10'}"
Drainage Central,https://www.drainagecentral.co.uk/Cast-Aluminium-Hopper-Motif-Yorkshire-Rose---CROSE,2026-06-10T19:02:03.769594,"{'name': 'Cast Aluminium Hopper Motif Yorkshire Rose - CROSE', 'description': 'ARP Aluminium Hopper Motif Yorkshire Rose CROSE\n\nARP Aluminium Hopper Motif Yorkshire Rose CROSE Available in a Plain Mill or Powder Coated Finish (Dimensions H=122, W=127, D=18).\n\nPlease note - allow 10 working days for delivery of Painted options. All aluminium gutters and fittings are specially ordered and are non-returnable. All PPC items are coated external face only.\n\nManufacturer: ARP\nProduct Code: CROSE\n\nReturn to product list', 'brand': 'Colonnade', 'mpn': 'CROSE', 'gtin13': 'CROSE', 'sku': 'CROSE', 'image_urls': ['https://www.drainagecentral.co.uk/DrainageCentral/arp2021/motifs/rose-hopper-motiff.jpg'], 'offer_url': 'https://www.drainagecentral.co.uk/Cast-Aluminium-Hopper-Motif-Yorkshire-Rose---CROSE', 'price': '36.46', 'currency': 'GBP', 'availability': 'https://schema.org/InStock', 'price_valid_until': '2027-06-10'}"
Drainage Central,https://www.drainagecentral.co.uk/Cast-Aluminium-Hopper-Motif-Fleur-De-Lys---CFDL,2026-06-10T19:02:04.754379,"{'name': 'Cast Aluminium Hopper Motif Fleur De Lys - CFDL', 'description': 'ARP Aluminium Hopper Motif Fleur De Lys CFDL\n\nARP Aluminium Hopper Motif Fleur De Lys CFDL Available in a Plain Mill or Powder Coated Finish (Dimensions H=140, W=124, D=21).\n\nPlease note - allow 10 working days for delivery of Painted options. All aluminium gutters and fittings are specially ordered and are non-returnable. All PPC items are coated external face only.\n\nManufacturer: ARP\nProduct Code: CFDL\n\nReturn to product list', 'brand': 'Colonnade', 'mpn': 'CFDL', 'gtin13': 'CFDL', 'sku': 'CFDL', 'image_urls': ['https://www.drainagecentral.co.uk/DrainageCentral/arp2021/motifs/fleur-de-lys-hopper-motiff.jpg'], 'offer_url': 'https://www.drainagecentral.co.uk/Cast-Aluminium-Hopper-Motif-Fleur-De-Lys---CFDL', 'price': '34.41', 'currency': 'GBP', 'availability': 'https://schema.org/InStock', 'price_valid_until': '2027-06-10'}"
Drainage Central,https://www.drainagecentral.co.uk/Aluminium-Bobbin-Tube-1m-Painted,2026-06-10T19:02:05.530589,"{'name': 'Aluminium Bobbin Tube 1m Painted', 'description': '1m Aluminium Bobbin Tube (25mm dia) Painted (specify PPC colour)\r\n\r\nPlease note - allow 10 working days for delivery of Painted options. All aluminium gutters and fittings are specially ordered and are non-returnable. All PPC items are coated external face only.\r\n\r\nManufacturer: ARP\r\nProduct Code: BOBT/1/P\r\n\r\nReturn to product list\r\n\r\n&nbsp;', 'brand': 'Colonnade', 'mpn': 'BOBT/1/P', 'gtin13': 'BOBT/1/P', 'sku': 'BOBT/1/P', 'image_urls': ['https://www.drainagecentral.co.uk/DrainageCentral/arp2021/sundries/aluminium-bobbin.jpg'], 'offer_url': 'https://www.drainagecentral.co.uk/Aluminium-Bobbin-Tube-1m-Painted', 'price': '42.37', 'currency': 'GBP', 'availability': 'https://schema.org/InStock', 'price_valid_until': '2027-06-10'}"
Drainage Central,https://www.drainagecentral.co.uk/Aluminium-Bobbin-Painted-30mm,2026-06-10T19:02:06.081028,"{'name': 'Aluminium Bobbin Painted 30mm', 'description': '30mm Aluminium Bobbin (25mm dia) Painted (specify PPC colour)\r\n\r\nPlease note - allow 10 working days for delivery of Painted options. All aluminium gutters and fittings are specially ordered and are non-returnable. All PPC items are coated external face only.\r\n\r\nManufacturer: ARP\r\nProduct Code: BOBT30/P\r\n\r\nReturn to product list\r\n\r\n&nbsp;', 'brand': 'Colonnade', 'mpn': 'BOBT30/P', 'gtin13': 'BOBT30/P', 'sku': 'BOBT30/P', 'image_urls': ['https://www.drainagecentral.co.uk/DrainageCentral/arp2021/sundries/aluminium-bobbin.jpg'], 'offer_url': 'https://www.drainagecentral.co.uk/Aluminium-Bobbin-Painted-30mm', 'price': '1.62', 'currency': 'GBP', 'availability': 'https://schema.org/InStock', 'price_valid_until': '2027-06-10'}"
Drainage Central,https://www.drainagecentral.co.uk/Gutter-Nuts-Bolts-and-Washers-M8x30mm-Nut-Bolt--SS-Washers---100,2026-06-10T19:02:06.851848,"{'name': 'Gutter Nuts, Bolts and Washers M8x30mm Nut, Bolt + S/S Washers - (100)', 'description': 'Nut, Bolt and Washers - (100) M8 x 30mm M/F (Aluminium Nut, Bolt &amp; Stainless)\r\n\r\nPlease note - allow 10 working days for delivery of Painted options. All aluminium gutters and fittings are specially ordered and are non-returnable. All PPC items are coated external face only.\r\n\r\nManufacturer: ARP\r\nProduct Code: NBWC8\r\n\r\nReturn to product list\r\n\r\n&nbsp;', 'brand': 'Colonnade', 'mpn': 'NBWC8', 'gtin13': 'NBWC8', 'sku': 'NBWC8', 'image_urls': ['https://www.drainagecentral.co.uk/DrainageCentral/arp2021/sundries/gutter-nuts-bolts-and-washers.jpg'], 'offer_url': 'https://www.drainagecentral.co.uk/Gutter-Nuts-Bolts-and-Washers-M8x30mm-Nut-Bolt--SS-Washers---100', 'price': '249.30', 'currency': 'GBP', 'availability': 'https://schema.org/InStock', 'price_valid_until': '2027-06-10'}"
Drainage Central,https://www.drainagecentral.co.uk/Gutter-Nuts-Bolts-and-Washers-M6x20mm-Nut-Bolt--SS-Washers,2026-06-10T19:02:07.554736,"{'name': 'Gutter Nuts, Bolts and Washers M6x20mm Nut, Bolt + S/S Washers', 'description': 'Nut, Bolt and Washers - (100) M6 x 20mm M/F (Aluminium Nut, Bolt &amp; Stainless)\r\n\r\nPlease note - allow 10 working days for delivery of Painted options. All aluminium gutters and fittings are specially ordered and are non-returnable. All PPC items are coated external face only.\r\n\r\nManufacturer: ARP\r\nProduct Code: NBW\r\n\r\nReturn to product list\r\n\r\n&nbsp;', 'brand': 'Colonnade', 'mpn': 'NBW', 'gtin13': 'NBW', 'sku': 'NBW', 'image_urls': ['https://www.drainagecentral.co.uk/DrainageCentral/arp2021/sundries/gutter-nuts-bolts-and-washers.jpg'], 'offer_url': 'https://www.drainagecentral.co.uk/Gutter-Nuts-Bolts-and-Washers-M6x20mm-Nut-Bolt--SS-Washers', 'price': '150.11', 'currency': 'GBP', 'availability': 'https://schema.org/InStock', 'price_valid_until': '2027-06-10'}"
Drainage Central,https://www.drainagecentral.co.uk/Etch-Primer-Light-Grey-400ml,2026-06-10T19:02:08.337448,"{'name': 'Etch Primer (Light Grey) 400ml', 'description': 'Light Grey Etch Primer 400ml\r\nPlease note - allow 10 working days for delivery of Painted options. All aluminium gutters and fittings are specially ordered and are non-returnable. All PPC items are coated external face only.\r\n\r\nManufacturer: ARP\r\nProduct Code: SPPGREYL\r\n\r\nReturn to product list\r\n\r\n&nbsp;', 'brand': 'Colonnade', 'mpn': 'SPPGREYL', 'gtin13': 'SPPGREYL', 'sku': 'SPPGREYL', 'image_urls': ['https://www.drainagecentral.co.uk/DrainageCentral/arp2021/sundries/touch-up-paint.jpg'], 'offer_url': 'https://www.drainagecentral.co.uk/Etch-Primer-Light-Grey-400ml', 'price': '47.92', 'currency': 'GBP', 'availability': 'https://schema.org/InStock', 'price_valid_until': '2027-06-10'}"
Drainage Central,https://www.drainagecentral.co.uk/Seal-Once-Sealant-300ml-Clear,2026-06-10T19:02:09.693292,"{'name': 'Seal-Once Sealant 300ml Clear', 'description': '300ml Seal-Once Sealant - Clear\r\n\r\n300ml Seal-Once Sealant, Available in Clear\r\n\r\nPlease note - allow 10 working days for delivery of Painted options. All aluminium gutters and fittings are specially ordered and are non-returnable. All PPC items are coated external face only.\r\n\r\nManufacturer: ARP\r\nProduct Code: SOCL\r\n\r\nReturn to product list', 'brand': 'Colonnade', 'mpn': 'SOCL', 'gtin13': 'SOCL', 'sku': 'SOCL', 'image_urls': ['https://www.drainagecentral.co.uk/DrainageCentral/arp2021/sundries/seal-once-sealant.jpg'], 'offer_url': 'https://www.drainagecentral.co.uk/Seal-Once-Sealant-300ml-Clear', 'price': '18.74', 'currency': 'GBP', 'availability': 'https://schema.org/InStock', 'price_valid_until': '2027-06-10'}"
